  166Ð; 0;      0.0;      0.0;      0.0;      0.0; 0; 0; 8; 0; -1; -1; FALSE; FALSE; 36; 0; -1; 36; 0; -1; -1; 
  167Ð; 0;      0.0;      0.0;      0.0;      0.0; 0; 0; 8; 0; -1; -1; FALSE; FALSE; 36; 0; -1; 36; 0; -1; -1; 
  168Ð; 0;      0.0;      0.0;      0.0;      0.0; 0; 0; 8; 0; -1; -1; FALSE; FALSE; 36; 0; -1; 36; 0; -1; -1; 
  170Ð; 0;      0.0;      0.0;      0.0;      0.0; 0; 0; 8; 0; -1; 8; FALSE; FALSE; 36; 0; -1; 36; 0; -1; -1; 
  171Ð; 0;      0.0;      0.0;      0.0;      0.0; 0; 0; 8; 0; -1; 8; FALSE; FALSE; 36; 0; -1; 36; 0; -1; -1; 
  172Ð; 0;      0.0;      0.0;      0.0;      0.0; 0; 0; 8; 6; -1; 8; FALSE; FALSE; 162; 0; -1; 162; 0; -1; -1; 
  173Ð; 0;      0.0;      0.0;      0.0;      0.0; 0; 0; 8; 0; -1; 8; FALSE; FALSE; 36; 0; -1; 36; 0; -1; -1; 
  174Ë; 0;      0.0;      0.0;      0.0;      0.0; 0; 0; 1; 16; -1; 1; FALSE; FALSE; 117; 0; -1; 117; 0; -1; -1; 
  174Ð; 0;      0.0;      0.0;      0.0;      0.0; 0; 0; 8; 7; -1; 8; FALSE; FALSE; 41; 0; -1; 41; 0; -1; -1; 
  175Ð; 0;    278.0;    175.2;      0.0;      0.0; 743; 0; 1; 1; -1; 8; FALSE; FALSE; 89; 0; 0; 89; 0; 0; -1; 
  176Ð; 0;      0.0;      0.0;      0.0;      0.0; 0; 0; 8; 0; -1; 8; FALSE; FALSE; 36; 0; -1; 36; 0; -1; -1; 
  177Ð; 0;      0.0;      0.0;      0.0;      0.0; 0; 0; 8; 0; -1; 8; FALSE; FALSE; 36; 0; -1; 36; 0; -1; -1; 
  178Ð; 0;      0.0;      0.0;      0.0;      0.0; 0; 0; 8; 0; -1; 8; FALSE; FALSE; 36; 0; -1; 36; 0; -1; -1; 
  179Ð; 0;      0.0;      0.0;      0.0;      0.0; 0; 0; 8; 0; -1; -1; FALSE; FALSE; 36; 0; -1; 36; 0; -1; -1; 
  180Ð; 0;      0.0;      0.0;      0.0;      0.0; 0; 0; 8; 0; -1; 8; FALSE; FALSE; 36; 0; -1; 36; 0; -1; -1; 
  181Ð; 0;      0.0;      0.0;      0.0;      0.0; 0; 0; 8; 0; -1; 8; FALSE; FALSE; 36; 0; -1; 36; 0; -1; -1; 
  182Ï; 0;      0.0;      0.0;      0.0;      0.0; 0; 0; 8; 0; -1; 8; FALSE; FALSE; 36; 0; -1; 36; 0; -1; -1; 
  183Ð; 0;      0.0;      0.0;      0.0;      0.0; 0; 0; 8; 0; -1; -1; FALSE; FALSE; 36; 0; -1; 36; 0; -1; -1; 
  185Ï; 0;      0.0;      0.0;      0.0;      0.0; 0; 0; 8; 0; -1; 8; FALSE; FALSE; 36; 0; -1; 36; 0; -1; -1; 
  186Ð; 0;      0.0;      0.0;      0.0;      0.0; 0; 0; 8; 0; -1; -1; FALSE; FALSE; 36; 0; -1; 36; 0; -1; -1; 
  187Ð; 0;      0.0;      0.0;      0.0;      0.0; 0; 0; 8; 0; -1; 8; FALSE; FALSE; 36; 0; -1; 36; 0; -1; -1; 
  188Ï; 0;      0.0;      0.0;      0.0;      0.0; 0; 0; 8; 0; -1; 8; FALSE; FALSE; 36; 0; -1; 36; 0; -1; -1; 
  189Ð; 0;      0.0;      0.0;      0.0;      0.0; 0; 0; 8; 0; -1; 8; FALSE; FALSE; 36; 0; -1; 36; 0; -1; -1; 
  191Ð; 0;      0.0;      0.0;      0.0;      0.0; 0; 0; 8; 0; -1; -1; FALSE; FALSE; 36; 0; -1; 36; 0; -1; -1; 
  192Ð; 0;      0.0;      0.0;      0.0;      0.0; 0; 0; 8; 4; -1; 8; FALSE; FALSE; 36; 0; -1; 36; 0; -1; -1; 
  194Ð; 0;    171.9;     49.1;      0.0;      0.0; 744; 0; 1; 1; -1; 8; FALSE; FALSE; 89; 0; 0; 89; 0; 0; -1; 
  195Ð; 0;      0.0;      0.0;      0.0;      0.0; 0; 0; 8; 0; -1; 8; FALSE; FALSE; 36; 0; -1; 36; 0; -1; -1; 
  196Ð; 0;      0.0;      0.0;      0.0;      0.0; 0; 0; 8; 0; -1; -1; FALSE; FALSE; 36; 0; -1; 36; 0; -1; -1; 
  198Ð; 0;      0.0;      0.0;      0.0;      0.0; 0; 0; 8; 0; -1; -1; FALSE; FALSE; 36; 0; -1; 36; 0; -1; -1; 
  209Ð; 0;      0.0;      0.0;      0.0;      0.0; 0; 0; 8; 0; -1; 8; FALSE; FALSE; 36; 0; -1; 36; 0; -1; -1; 
  215Ð; 0;      0.0;      0.0;      0.0;      0.0; 0; 0; 8; 16; -1; 8; FALSE; FALSE; 36; 0; -1; 36; 0; -1; -1; 
  216Ð; 0;      0.0;      0.0;      0.0;      0.0; 0; 0; 8; 4; -1; 8; FALSE; FALSE; 36; 0; -1; 36; 0; -1; -1; 
  217Ð; 0;      0.0;      0.0;      0.0;      0.0; 0; 0; 8; 6; -1; 8; FALSE; FALSE; 162; 0; -1; 162; 0; -1; -1; 
  230Ð; 0;      0.0;      0.0;      0.0;      0.0; 0; 0; 8; 0; -1; 8; FALSE; FALSE; 36; 0; -1; 36; 0; -1; -1; 
  231Ð; 0;      0.0;      0.0;      0.0;      0.0; 0; 0; 8; 16; -1; 8; FALSE; FALSE; 36; 0; -1; 36; 0; -1; -1; 
  232Ð; 0;      0.0;      0.0;      0.0;      0.0; 0; 0; 8; 0; -1; 8; FALSE; FALSE; 36; 0; -1; 36; 0; -1; -1; 
  907Ã; 0;      0.0;      0.0;      0.0;      0.0; 0; 0; 1; 1; -1; 1; FALSE; FALSE; 89; 0; 0; 89; 0; 0; -1; 
  920Ó; 0;    219.1;    262.6;      0.0;      0.0; 741; 0; 1; 1; -1; 2; FALSE; FALSE; 89; 0; 0; 89; 0; 0; -1; 
  920Ó; 1;      0.0;      0.0;      0.0;      0.0; 0; 0; -1; -1; -1; -1; FALSE; FALSE; 22; 8421504; -1; 22; 8421504; -1; -1; 
  974; 0;      0.0;      0.0;   1442.0;      0.0; 0; 744; 2; 1; -1; 2; FALSE; FALSE; 68; 32768; 32768; 68; 32768; 32768; -1; 
  977Ã; 0;    267.1;   1396.8;      0.0;      0.0; 744; 0; 1; 1; -1; 1; FALSE; FALSE; 89; 0; 0; 89; 0; 0; -1; 
  981Ã; 0;      0.0;      0.0;   1954.0;      0.0; 0; 744; 2; 1; -1; 2; FALSE; FALSE; 68; 32768; 32768; 68; 32768; 32768; -1; 
  982Ã; 0;     72.7;    257.0;      0.0;      0.0; 744; 0; 1; 1; -1; 1; FALSE; FALSE; 89; 0; 0; 89; 0; 0; -1; 
  983Ã; 0;      0.0;      0.0;   1498.0;      0.0; 0; 744; 2; 1; -1; 1; FALSE; FALSE; 68; 32768; 32768; 68; 32768; 32768; -1; 
  986Ã; 0;    320.4;   1105.9;      0.0;      0.0; 744; 0; 1; 1; -1; 1; FALSE; FALSE; 89; 0; 0; 89; 0; 0; -1; 
  987Ã; 0;    408.5;     60.2;      0.0;      0.0; 744; 0; 1; 1; -1; 1; FALSE; FALSE; 89; 0; 0; 89; 0; 0; -1; 
  988Ã; 0;    357.7;    703.8;      0.0;      0.0; 744; 0; 1; 1; -1; 1; FALSE; FALSE; 89; 0; 0; 89; 0; 0; -1; 
  990Ã; 0;    124.4;   1071.2;      0.0;      0.0; 744; 0; 1; 1; -1; 2; FALSE; FALSE; 89; 0; 0; 89; 0; 0; -1; 
  991; 0;      0.0;      0.0;      0.0;      0.0; 0; 0; 2; 7; -1; 2; FALSE; FALSE; 101; 32768; -1; 101; 32768; -1; -1; 
  996Ã; 0;    173.1;     24.1;      0.0;      0.0; 744; 0; 1; 1; -1; 1; FALSE; FALSE; 89; 0; 0; 89; 0; 0; -1; 
  999Ã; 0;      0.0;      0.0;      0.0;      0.0; 0; 0; 1; 6; -1; 1; FALSE; FALSE; 54; 0; -1; 54; 0; -1; -1; 
 1000; 0;      0.0;      0.0;      0.0;      0.0; 0; 0; 2; 1; -1; 1; FALSE; FALSE; 68; 32768; 32768; 68; 32768; 32768; -1; 
 1001; 0;      0.0;      0.0;      0.0;      0.0; 0; 0; 1; 16; -1; 1; FALSE; FALSE; 117; 0; -1; 117; 0; -1; -1; 
 1002; 0;      0.0;      0.0;   1694.0;      0.0; 0; 744; 2; 1; -1; 1; FALSE; FALSE; 68; 32768; 32768; 68; 32768; 32768; -1; 
 1003; 0;      0.0;      0.0;      0.0;      0.0; 0; 0; 1; 7; -1; 1; FALSE; FALSE; 55; 0; -1; 55; 0; -1; -1; 
 1004; 0;      0.0;      0.0;      0.0;      0.0; 0; 0; 1; 16; -1; 1; FALSE; FALSE; 117; 0; -1; 117; 0; -1; -1; 
 1005; 0;      0.0;      0.0;      0.0;      0.0; 0; 0; 1; 14; -1; 1; FALSE; FALSE; 73; 0; -1; 73; 0; -1; -1; 
 1006; 0;      0.0;      0.0;      0.0;      0.0; 0; 0; 1; 6; 2; 1; TRUE; TRUE; 22; 8421504; -1; 22; 8421504; -1; 60; 
 1007; 0;      0.0;      0.0;      0.0;      0.0; 0; 0; 1; 7; -1; 1; FALSE; FALSE; 55; 0; -1; 55; 0; -1; -1; 
 1007Ë; 0;      0.0;      0.0;      0.0;      0.0; 0; 0; 1; 2; -1; 1; FALSE; FALSE; 51; 0; -1; 51; 0; -1; -1; 
 1008; 0;      0.0;      0.0;      0.0;      0.0; 0; 0; 1; 7; -1; 1; FALSE; FALSE; 55; 0; -1; 55; 0; -1; -1; 
 1008Í; 0;      0.0;      0.0;      0.0;      0.0; 0; 0; 1; 14; -1; 1; FALSE; FALSE; 73; 0; -1; 73; 0; -1; -1; 
 1009; 0;    362.4;     61.6;      0.0;      0.0; 733; 0; 1; 1; -1; 1; FALSE; FALSE; 89; 0; 0; 89; 0; 0; -1; 
 1010; 0;      0.0;      0.0;      0.0;      0.0; 0; 0; 1; 7; -1; 1; FALSE; FALSE; 55; 0; -1; 55; 0; -1; -1; 
 1010Í; 0;     22.6;    389.8;      0.0;      0.0; 743; 0; 1; 1; -1; 1; FALSE; FALSE; 89; 0; 0; 89; 0; 0; -1; 
 1011; 0;      0.0;      0.0;      0.0;      0.0; 0; 0; 2; 1; -1; 1; FALSE; FALSE; 68; 32768; 32768; 68; 32768; 32768; -1; 
 1012; 0;      0.0;      0.0;      0.0;      0.0; 0; 0; 1; 7; -1; 1; FALSE; FALSE; 55; 0; -1; 55; 0; -1; -1; 
 1012Í; 0;      0.0;      0.0;      0.0;      0.0; 0; 0; 2; 1; -1; 1; FALSE; FALSE; 68; 32768; 32768; 68; 32768; 32768; -1; 
 1015; 0;      0.0;      0.0;      0.0;      0.0; 0; 0; 1; 7; -1; 1; FALSE; FALSE; 55; 0; -1; 55; 0; -1; -1; 
 1015Ë; 0;     96.7;     11.8;      0.0;      0.0; 744; 0; 1; 1; -1; 1; FALSE; FALSE; 89; 0; 0; 89; 0; 0; -1; 
 1021Ã; 0;      5.0;    142.2;      0.0;      0.0; 744; 0; 1; 1; -1; 1; FALSE; FALSE; 89; 0; 0; 89; 0; 0; -1; 
 1022Ã; 0;    352.9;     35.0;      0.0;      0.0; 744; 0; 1; 1; -1; 2; FALSE; FALSE; 89; 0; 0; 89; 0; 0; -1; 
 1023; 0;      0.0;      0.0;   2742.0;      0.0; 0; 744; 2; 9; -1; 2; FALSE; FALSE; 39; 32768; -1; 39; 32768; -1; -1; 
 1025Ã; 0;    296.2;    273.0;      0.0;      0.0; 744; 0; 1; 1; -1; 1; FALSE; FALSE; 89; 0; 0; 89; 0; 0; -1; 
 1028Ã; 0;     15.5;    392.0;      0.0;      0.0; 744; 0; 1; 1; -1; 1; FALSE; FALSE; 89; 0; 0; 89; 0; 0; -1; 
