 2178У; 20; 954003; 699558; -1; -1; 22; 8421504; -1; ; ; ; 60;      0.0;      0.0;      0.0;      0.0; 0; 0; ; ; 0; 2; 1; 12; 2
 2199У; 40; 952757; 699296; -1; -1; 22; 8421504; -1; ; ; ; 60;      0.0;      0.0;      0.0;      0.0; 0; 0; ; ; 0; 2; 1; 12; 2
 2220; 17; 950777; 697215; -1; -1; 22; 8421504; -1; ; ; ; 60;      0.0;      0.0;      0.0;      0.0; 0; 0; ; ; 0; 2; 2; 2; 2
 2225У; 17; 951417; 698833; -1; -1; 68; 32768; 32768; 314 - 24; ; ; -1;      0.0;      0.0;      0.0;      0.0; 0; 0; ; ; 0; 2; 2; 1; 6
 2226У; 17; 951827; 697198; -1; -1; 22; 8421504; -1; ; ; ; 60;      0.0;      0.0;      0.0;      0.0; 0; 0; ; ; 0; 2; 1; 12; 2
 2227; 17; 949800; 697409; -1; -1; 96; 32768; -1; 344 - 25; ; ; -1;      0.0;      0.0;      3.0;      0.0; 0; 24; ; ; 0; 2; 2; 2; -1
 2230; 14; 949516; 698757; -1; -1; 68; 32768; 32768; 326 - 25; ; ; -1;      0.0;      0.0;      0.0;      0.0; 0; 0; ; ; 0; 2; 2; 1; -1
 2231У; 18; 953172; 697511; -1; -1; 89; 0; 0; 253 - 24; ; ; -1;     39.8;    149.4;      0.0;      0.0; 550; 0; ; ; 0; 2; 1; 1; -1
 2241У; 12Б; 951073; 695140; -1; -1; 89; 0; 0; ; ; ; -1;     47.2;    283.9;      0.0;      0.0; 744; 0; ; ; 0; 2; 1; 1; -1
 2250У; 17; 951220; 697956; -1; -1; 68; 32768; 32768; 306 - 25; ; ; -1;      0.0;      0.0;      0.0;      0.0; 0; 0; ; ; 0; 2; 2; 1; -1
 3000; 1; 952778; 694975; -1; -1; 89; 0; 0; ; ; ; -1;    164.8;     36.9;      0.0;      0.0; 743; 0; ; ; 0; 1; 1; 1; -1
 3001; 1; 952619; 695434; -1; -1; 22; 8421504; -1; ; ; ; 60;      0.0;      0.0;      0.0;      0.0; 0; 0; ; ; 0; 1; 1; 16; 2
 3002; 1; 953235; 694907; -1; -1; 117; 0; -1; ; ; ; -1;      0.0;      0.0;      0.0;      0.0; 0; 0; ; ; 0; 1; 1; 16; -1
 3003; 1; 953004; 695813; -1; -1; 22; 8421504; -1; ; ; ; 60;      0.0;      0.0;      0.0;      0.0; 0; 0; ; ; 0; 1; 1; 9; 2
 3004; 1; 953607; 695189; -1; -1; 225; 32768; -1; 350 - 25; ; ; -1;      0.0;      0.0;      0.0;      0.0; 0; 0; ; ; 0; 1; 2; 16; -1
 3005; 1; 953447; 695672; -1; -1; 55; 0; -1; ; ; ; 171;      0.0;      0.0;      0.0;      0.0; 0; 0; ; ; 0; 1; 1; 7; 4
 3005Л; 1; 953677; 695688; 953989; 695665; 73; 0; -1; 158 - 25; ; ; -1;      0.0;      0.0;      0.0;      0.0; 0; 0; ; ; 0; 1; 1; 14; -1
 3005Л; ; 953681; 695681; 953860; 695670; 22; 8421504; -1; ; ; ; -1;      0.0;      0.0;      0.0;      0.0; 0; 0; ; ; 0; -1; -1; -1; -1
 3025Г; 5; 945922; 693392; 946827; 693604; 89; 0; 0; 200 - 24; ; ; -1;     93.6;      8.7;      0.0;      0.0; 744; 0; ; ; 0; 1; 1; 1; -1
 3026Г; 5; 946377; 692623; 946884; 692778; 51; 0; -1; 112 - 24; ; ; -1;    135.9;     70.2;      0.0;      0.0; 744; 0; ; ; 0; 1; 1; 2; -1
 3051; 21; 955262; 695486; -1; -1; 73; 0; -1; 271 - 25; ; ; -1;      0.0;      0.0;      0.0;      0.0; 0; 0; ; ; 0; 1; 1; 14; -1
 3054; 21; 955667; 695937; -1; -1; 55; 0; -1; ; ; ; -1;      0.0;      0.0;      0.0;      0.0; 0; 0; ; ; 0; 1; 1; 7; -1
 3054Л; 21; 955580; 696296; 955335; 696458; 117; 0; -1; 201 - 25; ; ; -1;      0.0;      0.0;      0.0;      0.0; 0; 0; ; ; 0; 1; 1; 16; -1
